test_id,result
195,21.83504284057227
196,22.333612657524526
197,63.37893298168938
198,39.95841581285653
199,64.97217356402031
200,35.248188324005156
201,59.49399530017363
202,51.60737269349168
203,43.28266966804324
204,34.00953801629044
205,1.219227497295916
206,1.4385790541182608
207,82.01698609057819
208,37.159350211857614
209,9.043879956721678
210,60.26743157217391
211,67.47124495937089
212,90.71844382622186
213,21.142088639266976
214,63.39067850333845
215,57.65360809448814
216,26.381573527355783
217,58.86392181328196
218,80.60235639745801
219,70.22415023872807
220,10.003085028907666
221,6.644407269928665
222,65.76797853903342
223,0.7742092811691248
224,56.79178394950248
225,96.53710590950415
226,34.69860660410424
227,53.74147092143337
228,46.12082970655194
229,13.803169644665491
230,57.20403402876898
231,67.78489754789607
232,54.836616615946845
233,36.06144676827261
234,38.135639183854785
235,97.68891083329561
236,22.21123487333333
237,76.56974087754308
238,52.331398133102404
239,18.337374395282758
240,69.19165147735347
241,71.62395990590058
242,71.9534463548562
243,24.047077049473387
244,35.730248762317395
245,75.25574275169946
246,61.89414828082317
247,37.20675773845383
248,70.00848501616642
249,19.1963627303962
250,82.42969009634682
251,8.999059087460925
252,98.53995926455728
253,73.37640677584352
254,24.32817319152306
255,68.02770295662314
256,20.418002282768157
257,9.15276333501238
258,98.3408665156316
259,7.059612432739659
260,8.565206244558699
261,63.19138185004453
262,62.31573855928739
263,79.44498794060848
264,98.56165614160709
265,60.62995910967257
266,35.48546086806724
267,74.95591327999446
268,78.03533916503332
269,21.131056461877883
270,72.78783068176078
271,45.54657769999938
272,90.12354786448864
273,15.23677067420659
274,52.18375968046735
275,88.81145450159217
276,29.956700039796658
277,62.10582214935033
278,60.43820782485739
279,69.38749447750007
280,14.24089757940672
281,6.961049471281678
282,85.89018268060079
283,48.232483530419515
284,77.97071987013886
285,67.00855234492003
286,70.63047524538432
287,51.9074565016438
288,83.42752185014658
289,78.56309128873829
290,95.78161768456718
291,84.30367132043799
292,93.46551579931995
293,49.63490000142762
294,53.67450975715242
295,1.2490391387908084
296,41.7463211317747
297,76.19874626035197
298,47.86869667768465
299,32.42003672058027
300,15.478735243711439
301,35.064369212671345
302,91.7104862033606
303,47.57366509981693
304,99.65096417261599
305,43.32623355916061
306,85.65303348046321
307,14.187453546775409
308,48.957612489877135
309,93.8815444790616
310,47.357132002498815
311,86.08249691977147
312,35.17231898217075
313,9.686396882783244
314,48.52892467339487
315,82.77446917167099
316,82.08908182979424
317,53.7623167769007
318,8.0426496080788
319,69.6141865910312
320,59.84888022615979
321,85.29568531827975
322,57.319038075309294
323,8.867687144212223
324,81.68734519491842
325,35.323448416785844
326,63.91766170155726
327,44.13058312877146
328,29.745438346441134
329,15.328668955979808
330,51.05463810765224
331,85.20718301384736
332,43.22806977764583
333,2.7975648354356952
334,42.23607842307744
335,32.53680003368118
336,66.1549729241902
337,41.06477651417102
338,41.410547572820946
339,44.16275383526958
340,22.137168551916997
341,24.482449401448626
342,86.75428554207274
343,47.0223294784066
344,10.581486113784411
345,81.23952427613614
346,75.29954722482528
347,28.126886059294996
348,1.0156232143015975
349,49.7034535004366
350,47.266443994448316
351,38.60175967367952
352,40.54464837660154
353,71.73736108720932
354,0.4525762753102569
355,8.035430788018916
356,53.05604189649319
357,89.60646913767039
358,84.08298929844645
359,32.3943087161457
360,0.547577912696795
361,84.1056112199275
362,66.60511716296716
363,14.472227455061448
364,76.04638205258668
365,83.6398360856638
366,68.75648688973396
367,44.451205248145165
368,74.43165503672796
369,38.270691064711826
370,81.77432415634642
371,16.474126800615085
372,8.979540111230666
373,58.05399384000507
374,33.19744642012119
375,77.68610576740411
376,7.637572883106946
377,97.18607879230315
378,76.20833177087025
379,90.57165116835438
380,74.69743929828286
381,31.561075641650284
382,25.57693707838611
383,49.08738343038601
384,62.56262570207297
385,9.228490854276261
386,67.10835568690875
387,42.10273970966589
388,32.06019608610189
389,68.29776104135212
390,27.70195583915035
391,17.019559113413962
392,98.63614524189842
393,86.05620506906492
394,96.03711675559708
395,60.74809938786716
396,60.025126491915
397,3.262854902213952
398,66.21905539973068
399,45.63974593580493
400,24.478313386100314
401,73.65364029950584
402,70.63778552029287
403,58.04696241053998
404,45.15803566787414
405,46.2333194170177
406,42.05303618656875
407,38.40568395112178
408,13.776703911676226
409,22.36631606710231
410,69.31326011453973
411,26.213994395684857
412,87.13406862512134
413,33.86595204572011
414,24.851114132759598
415,79.36548095894538
416,93.31361301679297
417,0.5431665466198776
418,78.29226541979743
419,15.510201349662367
420,58.45469552037119
421,47.24155182913976
422,52.941912046988335
423,91.56379273263452
424,58.426067107146075
425,93.90714156855631
426,40.77459639139743
427,78.27448855506866
428,0.5862683192445428
429,71.17593651067327
430,80.69181521888561
431,74.53332774921057
432,0.3502054214117867
433,47.744680552753394
434,48.62196765221024
435,81.326859376787
436,96.29923192501379
437,92.36943306996899
438,82.29535572300377
439,74.51648427352188
440,73.43370474828563
441,96.0114777751552
442,45.479192975092744
443,66.06511521310372
444,97.51992010901766
445,85.48337924249762
446,7.377468966647349
447,27.635557436103397
448,93.0357492964062
449,84.56722196753543
450,27.97537176190078
451,62.70846139830532
452,90.0244536045212
453,56.94594785951834
454,95.00054197335002
455,74.57726342069955
456,48.86620590601518
457,24.626201639051192
458,49.79304695036747
459,7.5372000201250895
460,90.54501000730507
461,63.03915621797702
462,57.268812705254426
463,38.08086358209594
464,14.733212144330555
465,11.60682426624593
466,93.67219359561452
467,28.598960681902398
468,72.08523063789559
469,12.182638130189805
470,90.67546422252649
471,6.584294933511203
472,44.59140603215725
473,71.68838513912195
474,64.3141243301747
475,25.39892134342673
476,23.90766066896639
477,59.32979069134703
478,71.72167937510923
479,76.14217292965475
480,73.18077526441175
481,6.2371778836281315
482,21.436904196115236
483,26.242422807651845
484,35.30338376418495
485,84.39133226190256
486,10.71492748444669
487,2.1075522482811526
488,0.5999234734824999
489,69.49019530454308
490,66.58049312728946
491,66.73245544803967
492,82.55302918063174
493,80.19534707136384
494,38.4952936076668
495,14.063325027701602
496,84.48082151154517
497,14.880895960045237
498,47.14598876549664
499,46.300468186937415
500,23.400552976873435
501,48.719544940225276
502,89.72782926579607
503,18.06930631751994
504,47.10844055394232
505,94.31631970027058
506,87.58851678472111
507,41.49484900024461
508,87.94260915036884
509,31.04769051945371
510,49.47664905386605
511,70.05169005369005
512,43.03985536180862
513,59.26599687777699
514,40.94187838657133
515,11.801857155912632
516,90.22357872790747
517,3.840521564813437
518,52.72866404178323
519,9.097390727217947
520,58.58786636324824
521,5.302517919921468
522,64.50970132605785
523,67.83024160008408
524,62.56664927198864
525,19.146914732717246
526,8.346112943324313
527,66.61096929332689
528,30.548989461513955
529,21.286015443273598
530,42.80832779032511
531,52.51164814863951
532,16.358889961291588
533,51.805755261787944
534,9.433210195500507
535,30.26690768785638
536,41.68868027864826
537,96.55111662123018
538,25.06403354722291
539,6.514119873828406
540,52.08312787024768
541,30.736535432044487
542,31.16568618756451
543,51.61347504668938
544,14.106693337113807
545,91.63704296116816
546,44.81912716942345
547,62.5814376267815
548,40.52292073728812
549,17.57265229450048
550,53.7728322790563
551,63.65970189902478
552,94.29096386666191
553,55.25188880988574
554,45.07474758022215
555,78.33729444025347
556,9.326743383709513
557,14.864169704955243
558,15.850329116355578
559,62.3507925115595
560,12.38864254729356
561,94.1444029758496
562,23.735375046126215
563,3.653790830339232
564,0.639160039129949
565,20.87105313729387
566,72.78149547761628
567,60.744818576749736
568,16.880434495538267
569,67.92959962124569
570,66.93965277232404
571,43.02788580194886
572,29.470150006409924
573,82.8345618594606
574,44.81227930488794
575,55.14715647402709
576,13.249137231071407
577,53.96360090254985
578,98.8083698117192
579,60.161113948614386
580,16.365531164663338
581,54.315504668904545
582,57.28248084142792
583,13.493204474239617
584,12.35898957871704
585,20.919469664334002
586,80.94819267330115
587,27.1969705383036
588,55.39897283545601
589,64.51611903978916
590,32.06226333607955
591,37.097415656971236
592,38.762354477394624
593,36.9734485836135
594,75.92090922957915
595,51.16518958236481
596,38.6784724905941
597,4.928489798059054
598,97.77803542291245
599,79.79671682949629
600,42.76920433360113
601,55.39852128335679
602,38.26541288701154
603,2.2290592468629855
604,32.2508212698626
605,79.11470439052225
606,47.458605402674216
607,15.517102593403065
608,38.61333907148619
609,24.932678927245444
610,12.773565342200433
611,25.0067586121521
612,52.81659870799713
613,39.427811153227395
614,70.37658995617657
615,27.433363495143826
616,80.68596976351263
617,68.65826911500584
618,40.050494113552496
619,78.7302935349228
620,37.667901113863245
621,28.920948691076564
622,84.61774928296948
623,13.846162353773616
624,19.232614442463223
625,41.01488179552635
626,2.7042884953787816
627,5.059360463650487
628,89.67298033117831
629,50.0687306453545
630,96.51193159361323
631,12.507449438922691
632,87.62706035499738
633,65.4632137159707
634,34.31194455993324
635,64.61937633673053
636,23.534926690075853
637,24.05870380104067
638,84.1640048215496
639,17.987730916275346
640,66.37262577608054
641,48.40170928425859
642,34.164918781211604
643,97.75702944289621
644,14.895357148946786
645,96.42817365755427
646,53.239816925148595
647,99.44929302580083
648,41.74293321038124
649,80.16620261102842
650,92.29003810673856
651,53.26999715314188
652,91.47422537777497
653,48.833128068127074
654,30.245085174938858
655,54.96938027128857
656,40.850768249011146
657,9.40466857943668
658,98.15021339458373
659,67.19751634860638
660,69.68442400196089
661,81.19535726327469
662,53.96373015620844
663,92.53552693831759
664,74.78050970879062
665,15.237975529824578
666,64.64425908282941
667,39.36874410703412
668,45.40654399486927
669,23.3881929880974
670,32.651880231095355
671,37.59958141263199
672,54.61278890236567
673,87.421069249408
674,52.73843451754219
675,81.9136305993385
676,42.9944117832944
677,3.0503175866690824
678,64.15083762279654
679,11.559393313316546
680,79.97206419705459
681,14.31560941148068
682,71.00087556368716
683,28.12880225041826
684,96.6663903747844
685,82.08387542984647
686,66.4733328272132
687,10.399877618666764
688,7.651047745239426
689,35.396803742892025
690,42.43177263005118
691,54.551188671274744
692,87.05178987276608
693,13.082124972995345
694,35.53920049282944
695,60.019095920356335
696,44.46462508387725
697,15.589249881306388
698,86.38125258584661
699,94.58436026454076
700,81.2051499983633
701,59.66140292888842
702,4.867236847741219
703,80.17401950160466
704,22.05922216283084
705,28.7197089689886
706,41.97048668720845
707,42.281556736273174
708,24.21672453872884
709,78.99046922805631
710,6.944296337368172
711,79.3468248807272
712,22.729821667577344
713,92.85695923939134
714,81.39264552201783
715,15.691698498842355
716,66.9785391766328
717,23.32454084955752
718,6.090045404182309
719,75.6804777086544
720,6.283217222462067
721,67.57362853943152
722,22.651071885775487
723,10.772578667624266
724,76.59378219776404
725,2.855629210628219
726,9.184370214291349
727,11.822471493193099
728,19.236764852389378
729,1.7783038255357653
730,34.334937982096555
731,15.48118465383893
732,37.57754511863105
733,52.10495017208066
734,36.24479851513638
735,19.789814843627205
736,29.20121819269036
737,47.24071653639057
738,27.390450078977548
739,89.5189011179926
740,90.48651144862333
741,84.62337735755271
742,10.73464085623198
743,46.562618905566666
744,17.61760549586616
745,42.46832811616853
746,12.929358489511467
747,27.531662659347443
748,63.990051333615106
749,66.15326814548858
750,97.97214269902203
751,79.00014732444825
752,21.25120739198878
753,84.8435119558958
754,50.298831295012434
755,14.305812629591408
756,44.42973053592453
757,58.26450041639656
758,13.810854002625572
759,83.39437558362648
760,38.11749909975176
761,40.157099051136605
762,66.23898141799704
763,37.7695287049399
764,70.72810455305091
765,31.342738500704183
766,45.06430068151243
767,37.82482213615209
768,30.943847105789246
769,85.4341235391969
770,98.63376474061877
771,32.49884634150996
772,40.90224015283908
773,74.22229489871665
774,44.2117165860248
775,42.69614393399348
776,15.796411951162781
777,60.94007186691092
778,84.37070816481396
779,18.915533266995155
780,61.841153456233435
781,27.39906142734062
782,60.376909606330806
783,92.7880454519372
784,8.823535102729508
785,30.099812444877195
786,20.25781446537519
787,82.16881952674093
788,38.537476057510624
789,25.974868505110937
790,93.62589229670381
791,89.00951276047012
792,82.67805718500286
793,16.65777202719886
794,63.96355866423398
795,35.218269299763115
796,17.69340643491939
797,5.382804137073904
798,10.308938127576006
799,44.24907220002915
800,38.13129204273995
801,26.592151531925047
802,30.74354851549349
803,60.10064493035687
804,97.57121361910276
805,86.2956058447782
806,12.039165271807983
807,95.5794019650306
808,81.76966854394665
809,92.13631191210757
810,85.86942979889024
811,76.45111993576157
812,40.26690324483796
813,49.36512200300207
814,21.515661740372373
815,72.32769043092047
816,65.07279016567146
817,66.81963172909067
818,27.86956269084544
819,90.34542679573472
820,94.93341985278614
821,33.715762197566946
822,25.458422306794304
823,29.913108122703857
824,7.0442588910917365
825,5.430456627496893
826,69.21378349381446
827,37.86042185106743
828,52.93065235405435
829,8.091657370141636
830,5.343229672956773
831,20.2642270512713
832,83.88252038064154
833,49.63497511692737
834,92.37823703625952
835,29.62137939361913
836,49.625532768123
837,66.28731595485159
838,69.00998896349395
839,71.5807523512618
840,87.75228241195813
841,70.61298901796062
842,58.065552436713055
843,99.42613146751023
844,59.475559174201884
845,67.01227996356849
846,39.2044775921959
847,46.39752470178139
848,92.22246266641255
849,58.31584682872752
850,62.676047198513984
851,3.401006489881364
852,60.66358855891878
853,77.07097916575202
854,86.78126237268859
855,53.778066279700724
856,10.188157928345776
857,22.012053576871203
858,92.68383922130553
859,86.11506863034957
860,60.912073952646054
861,57.95620260731778
862,41.50422269197601
863,47.47216849786716
864,88.9448408394396
865,69.20149862562883
866,76.62594719872776
867,29.949733771026732
868,52.424798075296266
869,75.71843048265139
870,86.33254859238355
871,39.05705606633154
872,63.19743565997074
873,38.03527776175345
874,41.970953013627344
875,66.52582982123234
876,35.85075638470321
877,27.8354080064948
878,26.055268331156732
879,39.41947691968014
880,37.83425120367622
881,44.34783766724267
882,5.416786387441475
883,45.820428629979226
884,60.75026159641733
885,29.01134465768648
886,54.412188107106886
887,5.678694013284358
888,66.3546576768118
889,88.16234180760728
890,57.47380220237953
891,39.226193072643824
892,47.48430021033842
893,91.62904150183759
894,36.09035696499257
895,22.015359340852747
896,47.61933248553207
897,18.463778916081598
898,2.438472662954061
899,73.06762523864028
900,83.88631407415475
901,61.410530960955725
902,85.67392830311852
903,46.43383671836284
904,53.69803723093699
905,84.64143958251776
906,17.934679930694152
907,35.05740595644784
908,22.87346835660562
909,47.131864767191935
910,36.91961701903599
911,13.312908536775602
912,60.3460637356513
913,55.25043035807266
914,22.212215342000697
915,88.5756321864355
916,43.8767094037856
917,9.684408211952256
918,71.52227115632553
919,84.4408398042746
920,28.96372913920867
921,4.156399694329327
922,82.10789212740706
923,27.352172014004616
924,18.812390027605353
925,21.435926293460806
926,70.21021157114585
927,67.56677969156792
928,89.53623487501262
929,56.40530865717466
930,92.35786901175479
931,69.67773137208897
932,48.874642961938996
933,26.4632006995263
934,75.54666479739804
935,33.16858248195853
936,96.30388860909177
937,24.23725358534122
938,88.02210133016104
939,74.31408234731656
940,33.55620748085142
941,18.93725475290967
942,68.3567644242314
943,73.58012099527485
944,39.22374756169543
945,53.45302058588622
946,44.46863620859224
947,3.630437566062561
948,63.247256966093545
949,90.68890857041842
950,54.99158640404107
951,80.3919650244732
952,84.39202650431488
953,88.09118024281707
954,44.04209944620647
955,74.24522162237562
956,78.5409767375992
957,30.576822042812722
958,22.017138434066595
959,82.43096722580569
960,22.87291333926129
961,81.1998890994943
962,41.17558878991069
963,80.06935455242754
964,36.84359255850781
965,28.636992386352688
966,24.28447329519301
967,5.168877530895877
968,28.63563814123721
969,83.45101327627508
970,75.0827463056683
971,82.23398910999485
972,74.8765784414547
973,35.676961565421294
974,2.169330795479585
975,4.184938541484106
976,77.42692511808437
977,9.268338263008802
978,20.819388053169764
979,21.393230689560383
980,54.548648471169024
981,65.05502440964389
982,85.16536927637041
983,40.97445378769338
984,93.1041432926378
985,53.95421813757798
986,68.68665235760386
987,50.27604226991684
988,6.266051861272681
989,99.27349532251282
990,59.56722447485029
991,35.83844067046951
992,49.65680810331208
993,56.58054199433402
994,50.55705535308349
995,5.56591387666503
996,51.971554952539954
997,92.35053069481492
998,88.07378215204302
999,18.063181496945223
1000,20.219985575411982
1001,89.66304844307615
1002,92.02914116127253
1003,25.670112386595502
1004,77.80817570015074
1005,79.59975580932822
1006,0.48336893908639267
1007,62.82613488174085
1008,85.37927104523382
1009,85.02094953295888
1010,1.8698072723531856
1011,90.18062322723593
1012,73.65950567973785
1013,51.98425525264664
1014,17.50982476447618
1015,80.07892050102828
1016,54.83849412210493
1017,12.25003823378561
1018,55.53697047882743
1019,18.762659078133293
1020,11.04203360936532
1021,87.84712282824488
1022,0.7498275638576746
1023,53.65667049307128
1024,9.248413382753128
1025,39.31358030655093
1026,26.38840315372316
1027,74.05384251286911
1028,57.05468344568714
1029,18.47991256271141
1030,0.1301040833672662
1031,53.95312846902735
1032,60.386303622163474
1033,92.23878018493022
1034,85.57320823761214
1035,8.531555290651893
1036,82.15166584643566
1037,16.70512945316306
1038,82.79095771866682
1039,72.01524856016887
1040,48.96028289034384
1041,34.739989029639595
1042,44.926738509410626
1043,11.830576293069228
1044,86.75651160987489
1045,98.9439590068911
1046,65.73919573166941
1047,50.44900056233933
1048,94.47842079433488
1049,32.25319738986183
1050,75.93848035931744
1051,10.186823104376053
1052,15.156228602392453
1053,83.66125648487439
1054,38.12885508533702
1055,63.388509704660336
1056,41.844188022545694
1057,54.67022596752889
1058,94.53159211177388
1059,28.596364324653344
1060,91.75435681900316
1061,1.1337172716610056
1062,36.59549730040798
1063,90.53727658533153
1064,9.257722857131135
1065,79.61002206987709
1066,78.65471667031365
1067,23.831620728089685
1068,0.30301081887137427
1069,32.63559394105175
1070,69.13210537776419
1071,1.1412541701954493
1072,67.64309427396313
1073,61.000984848747166
1074,99.8226220820795
1075,28.83225537544476
1076,99.73530540292177
1077,14.945720789000694
1078,51.834301303054495
1079,79.63643859138865
1080,78.10819265899023
1081,89.02421361135308
1082,85.95131109810704
1083,91.95999663167274
1084,91.27750811031105
1085,34.49187805819045
1086,66.11805535272089
1087,16.287617132608123
1088,86.09288841995985
1089,94.49862053591147
1090,59.122901410997144
1091,98.33572162380126
1092,31.59769541243517
1093,87.47140545118936
1094,26.019075086037212
1095,63.19903221498703
1096,60.43611373406137
1097,86.5658727591853
1098,18.838041701696095
1099,85.6071852873593
1100,83.38964077097705
1101,34.11635654295273
1102,46.16931798065789
1103,70.95138800934949
1104,50.45732558541367
1105,40.5815048002936
1106,49.9281508958301
1107,60.41254273570553
1108,57.68059088684354
1109,51.088476426629306
1110,60.73585265270706
1111,82.90880529694348
1112,25.395621457917194
1113,42.32046498460104
1114,23.772762267626547
1115,56.564335727734885
1116,90.63452399193272
1117,62.78202062003289
1118,70.26180836270824
1119,12.31278050405551
1120,14.878337500039763
1121,74.40319293745893
1122,70.59076790092791
1123,84.71298613269492
1124,66.146756515695
1125,22.988153246218378
1126,72.04815191080507
1127,11.50317781611715
1128,22.61449571224715
1129,8.624933537453005
1130,86.32243689900805
1131,1.603511159480464
1132,73.68217341833265
1133,50.70086326155243
1134,9.776942747348139
1135,81.79602980252531
1136,13.361640270316144
1137,13.590795299360813
1138,43.87646099123253
1139,88.36875781320813
1140,44.897311807572216
1141,77.59110915252042
1142,49.447378659866814
1143,53.13855638253332
1144,16.797286438649937
1145,41.25005258649451
1146,44.687003134934876
1147,43.098610087136635
1148,92.47551558089478
1149,92.84172949904847
1150,29.064671619521498
1151,4.001397252477412
1152,14.284869497969089
1153,13.598460389717603
1154,94.14070686782856
1155,75.94772939417572
1156,27.50500053666626
1157,94.0276942005878
1158,45.450892681865525
1159,11.883834437510721
1160,73.4755038410896
1161,33.313025030810294
1162,21.9078201348335
1163,98.09211307870684
1164,9.10872140768907
1165,34.476055454861445
1166,78.9966076548922
1167,74.92543493666332
1168,77.40448880633879
1169,37.87892908302039
1170,64.34245805170752
1171,83.49011508868614
1172,30.860694578188063
1173,59.1296837123278
1174,20.473795110517447
1175,57.263309963203525
1176,17.493778481974953
1177,20.27777019070912
1178,2.1752761040123247
1179,37.231179155282945
1180,80.3256847260514
1181,10.790317818422302
1182,22.405531535979538
1183,91.49871805818759
1184,91.6864994295865
1185,5.470128728324375
1186,32.00604238706308
1187,54.50654064256511
1188,86.6248738768584
1189,91.20632941605332
1190,59.18342294586827
1191,73.98503709629696
1192,41.33388845808047
1193,88.74331162108093
1194,54.220528367841894
1195,87.25729586586458
1196,76.67346234156787
1197,58.07598933342296
1198,36.4093346809099
1199,64.11920867591199
1200,38.74387589271082
1201,44.80198471133602
1202,1.7667958571118692
1203,46.95202948550888
1204,12.775874018672063
1205,48.286569569791546
1206,59.227836522558874
1207,70.50086853792223
1208,66.31094793122736
1209,59.81848327182504
1210,6.07515981269543
1211,96.63451208466266
1212,37.67625643226067
1213,50.538864304583285
1214,30.326534290009
1215,14.486383395010327
1216,39.50000000127688
1217,42.80967366296928
1218,88.82790439459721
1219,47.484318529682966
1220,70.8494956294791
1221,46.03805897513272
1222,84.19403071982816
1223,63.61786046000587
1224,28.67283709271078
1225,49.40765371584027
1226,61.26690725566316
1227,32.28412651631063
1228,83.7436082636429
1229,30.327286891045812
1230,12.476245719521206
1231,91.09211108542995
1232,48.95514591195925
1233,78.85690616019085
1234,40.93900320029197
1235,36.60679693646832
1236,65.00131386122034
1237,45.926925087923195
1238,55.762455412016756
1239,83.8504666331998
1240,75.69547979794228
1241,87.41119869435637
1242,93.66099652024971
1243,96.15461817425938
1244,6.995015902960788
1245,52.97073014686342
1246,34.017737113045435
1247,27.743324839894655
1248,75.72527826871972
1249,12.144770431101758
1250,96.30628239440581
1251,8.08501472688925
1252,8.448177474825014
1253,42.13933597921713
1254,49.09653292551853
1255,55.5188103985683
1256,41.69511582439682
1257,17.48872644560079
1258,70.72876656954983
1259,10.076691681112937
1260,9.131508652139308
1261,75.39200269606842
1262,64.90716619388309
1263,90.17108098365043
1264,85.64038990087467
1265,45.35957426445584
1266,1.6549998457700221
1267,23.88935311668341
1268,6.608459713054637
1269,80.07448679098779
1270,86.01134381651107
1271,47.27053073747499
1272,1.7432025146348784
1273,47.743429852893485
1274,65.96146595861164
1275,92.32614076390327
1276,67.41146444573532
1277,59.84971517339839
1278,28.49758013969178
1279,2.964981369681541
1280,94.5060655777137
1281,77.25790593263079
1282,82.54540002623482
1283,21.92807223558645
1284,49.65445940794394
1285,93.77037605343116
1286,29.45285472090564
1287,29.273675092524797
1288,67.87656506996764
1289,90.3027461376692
1290,8.734967227399915
1291,55.70026097501762
1292,35.44496571487349
1293,42.964845595437296
1294,11.80955445310181
1295,43.73325614765097
1296,3.0983864292506547
1297,9.16932372550755
1298,59.75402790058379
1299,67.23440961070108
1300,9.821132934213605
1301,22.307593692436257
1302,23.555575275322184
1303,53.65146503562392
1304,5.091756297096772
1305,23.240280176751238
1306,1.7749473121765336
1307,50.98899048980785
1308,41.6809223649787
1309,75.95212866292165
1310,1.747476717989882
1311,48.16709220560259
1312,39.480928406180624
1313,42.71662705345681
1314,69.09414684916834
1315,63.28062877096148
1316,9.935814432591105
1317,48.647344692867776
1318,47.63394609270751
1319,32.2175467518536
1320,21.95860014969767
1321,47.77562975376637
1322,50.52210459024123
1323,82.39688748166685
1324,78.0364557434489
1325,92.11231977985686
1326,43.71459142650236
1327,91.43987150329333
1328,61.58622533217557
1329,46.00294866485402
1330,82.35592963579897
1331,5.860819953796714
1332,99.15097019796364
1333,23.03082369615491
1334,5.92140123917575
1335,52.72386489345337
1336,23.782502468824763
1337,34.55500693948256
1338,41.4860019373819
1339,59.06286067692187
1340,0.07837761916805741
1341,41.78008145144231
1342,15.672035341721047
1343,9.354694157182841
1344,86.65368605225063
1345,86.71829779997493
1346,50.02789079877553
1347,16.613836312882025
1348,27.017304547744747
1349,72.82188827802909
1350,34.7519425004177
1351,1.840726287894745
1352,2.709269164614425
1353,56.200083393277744
1354,45.73033845979755
1355,32.9316887104714
1356,39.39445135199748
1357,47.16224563342233
1358,79.86762814903778
1359,54.22174133498816
